ID;Venta;Campana;Edad;Masculino;Capital;Oferta;NSE;Actividad;Empleador;Jubilado;Cant_bcos;Monto_Bcos;Banc_12m;Banc_13_24;Banco_1
512;1;1;66;1;0;50000;C1;Monotributo C;0;0;0;0;0;0;0
513;0;1;62;1;0;213000;C1;Autonomo;0;0;1;49000;11;10;Bco Macro
514;0;1;65;1;1;89100;C2;Empleado;0;0;1;18000;6;10;Naranja
515;1;1;65;1;0;103000;C1;Monotributo E;0;0;0;0;0;0;0
516;1;1;65;1;0;144500;C1;Informal;0;0;3;72759;11;12;Bco Galicia
517;0;1;65;1;0;34300;D1;Informal;0;0;1;37000;10;12;Naranja
518;1;1;66;1;0;66700;C2;Monotributo C;0;0;1;2000;1;0;ICBC
519;0;1;65;1;0;213000;C1;Empleado;0;0;1;145000;10;12;Naranja
520;1;1;65;1;0;329900;B;Autonomo;0;0;1;84000;11;12;ICBC
521;0;1;65;1;0;329900;B;Autonomo;0;0;1;24000;11;12;Bco Santander Rio
522;1;1;66;1;0;213000;C1;Autonomo;0;0;1;11000;11;12;Bco Macro
523;0;1;63;1;0;52500;C3;Empleado;0;0;0;0;4;7;0
524;0;1;64;1;0;213000;C1;Empleado;0;0;1;317000;11;12;Bco Macro
526;0;1;65;1;0;108100;C2;Autonomo;1;0;0;0;0;0;0
527;1;1;66;1;0;151700;C1;Monotributo G;0;0;0;0;0;0;0
528;0;1;64;1;0;213000;C1;Empleado;0;0;1;93000;11;12;Bco Macro
529;0;1;62;1;0;108100;C2;Empleado;0;0;1;23000;11;12;Bco Nacion
531;1;1;66;1;1;108100;C2;Autonomo;0;1;0;0;10;12;0
532;0;1;65;1;1;63600;C3;Empleado;0;1;1;9000;10;12;Naranja
533;1;1;65;1;1;103000;C2;Monotributo D;0;0;1;52000;10;12;Naranja
534;0;1;65;1;1;34300;D1;Informal;0;0;1;9000;10;12;Naranja
535;0;1;66;1;1;34300;D1;Informal;0;0;1;10000;10;12;Naranja
536;1;1;65;1;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
537;0;1;65;1;1;34300;D1;Informal;0;0;1;24000;10;9;Naranja
538;1;1;63;1;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
539;0;1;65;1;0;213000;C1;Autonomo;0;0;1;198000;11;12;Bco Macro
541;0;1;62;1;0;108100;C2;Autonomo;1;0;0;0;0;0;0
542;1;1;65;1;0;50000;C3;Monotributo B;0;0;1;13000;2;0;Naranja
543;0;1;65;1;0;329900;B;Autonomo;0;0;1;355000;11;12;Bco Macro
544;0;1;65;1;0;329900;B;Autonomo;0;0;1;611000;11;12;ICBC
546;1;1;65;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
547;0;1;65;1;0;144500;C1;Informal;0;0;1;54000;11;12;Bco Macro
548;0;1;65;1;0;108100;C2;Empleado;0;0;1;13000;9;11;Naranja
549;0;1;63;1;0;34300;D1;Informal;0;0;0;0;0;12;0
550;1;1;63;1;0;77100;C3;Monotributo D;0;0;0;0;0;0;0
551;1;1;63;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
552;0;1;65;1;0;37700;A;Informal;0;0;0;0;0;0;0
553;0;1;65;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
554;0;1;64;1;0;34300;D1;Informal;0;0;1;2000;5;12;Naranja
555;0;1;63;1;0;52500;C3;Informal;0;0;0;0;0;0;0
556;0;1;63;1;0;213000;C1;Autonomo;0;0;1;95000;11;12;Bco Macro
559;1;1;63;1;0;34300;D1;Informal;0;0;1;72000;11;12;Bco Macro
560;0;1;65;1;0;34300;D1;Informal;0;0;0;0;0;7;0
561;1;1;62;1;0;34300;C2;Monotributo A;0;0;1;29000;11;12;Bco Comafi
562;1;1;65;1;0;89100;C2;Informal;0;0;0;0;0;1;0
563;0;1;65;1;0;511100;A;Autonomo;0;0;1;831901;11;12;Bco Galicia
564;0;1;65;1;0;213000;C1;Autonomo;0;0;1;10000;10;12;Naranja
566;0;1;61;1;0;511100;A;Empleado;0;0;1;360000;11;12;Bco Santander Rio
567;0;1;65;1;0;108100;C2;Informal;0;0;1;26000;11;12;Bco Macro
568;0;1;64;1;0;213000;C1;Autonomo;1;0;0;0;0;1;0
569;0;1;64;1;0;108100;C2;Autonomo;1;0;0;0;0;5;0
570;0;1;65;1;0;34300;D1;Informal;0;0;0;0;5;12;0
571;0;1;63;1;0;34300;D1;Informal;0;0;0;0;9;12;0
572;1;1;65;1;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
573;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;8;12;0
576;0;1;65;1;0;108100;C2;Autonomo;0;0;1;14000;10;12;Naranja
577;0;1;65;1;0;89100;C2;Empleado;0;0;1;32000;10;12;Naranja
578;0;1;65;1;0;34300;D1;Empleado;0;0;1;13000;11;3;Retail
579;1;1;64;1;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
580;0;1;65;1;0;213000;C1;Autonomo;0;0;0;0;0;1;0
581;1;1;65;1;0;89100;C2;Empleado;0;0;0;0;0;0;0
582;0;1;65;1;0;89100;C2;Autonomo;0;0;0;0;0;0;0
583;1;1;64;1;0;34300;C2;Monotributo A;0;0;0;0;4;4;0
584;1;1;65;1;1;34300;D1;Informal;0;0;1;69000;10;12;Naranja
585;0;1;65;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
586;0;1;65;1;0;213000;C1;Empleado;0;0;1;24000;11;12;Bco Nacion
587;1;1;62;1;0;63600;C3;Informal;0;0;0;0;10;12;0
588;1;1;64;1;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
589;1;1;65;1;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
592;1;1;65;1;0;34300;D1;Informal;0;0;1;51000;11;12;ICBC
593;0;1;64;1;0;34300;D1;Informal;0;0;1;21000;11;12;Bco Macro
594;0;1;63;1;0;213000;C1;Autonomo;1;0;1;295000;10;12;Bco Credicoop
595;0;1;63;1;0;213000;C1;Autonomo;0;0;1;60000;11;12;BBVA SA
596;1;1;65;1;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
597;0;1;64;1;0;213000;C1;Empleado;0;0;1;236000;11;12;Bco Macro
598;0;1;64;1;0;213000;C1;Autonomo;0;0;1;99000;11;12;Bco Macro
600;1;1;65;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
601;1;1;65;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
602;0;1;65;1;0;329900;B;Empleado;0;0;1;10000;10;8;Bco Santander Rio
603;1;1;62;1;0;167100;C3;Monotributo F;0;0;1;24000;11;3;Financiera
604;0;1;65;1;1;108100;C2;Empleado;0;0;0;0;0;0;0
605;1;1;62;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
606;0;1;63;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
607;0;1;63;1;0;144500;C1;Empleado;0;0;1;5000;11;12;HSBC
608;1;1;64;1;0;108100;C2;Empleado;0;0;1;14000;11;12;Bco Nacion
609;1;1;65;1;0;329900;B;Autonomo;0;0;1;17000;10;12;Naranja
610;0;1;65;1;0;213000;C1;Autonomo;0;0;0;0;10;12;0
611;1;1;63;1;0;34300;D1;Informal;0;0;1;52000;11;12;Bco Macro
612;1;1;64;1;0;213000;C1;Empleado;0;0;1;33000;10;12;Naranja
613;0;1;62;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
614;1;1;65;1;1;73500;C2;Informal;0;0;1;16000;10;12;Naranja
615;0;1;65;1;1;108100;C2;Autonomo;0;0;1;25000;10;12;Naranja
616;0;1;65;1;0;213000;C1;Empleado;0;0;1;13000;10;12;Naranja
617;0;1;63;1;0;329900;B;Autonomo;1;0;1;160000;11;12;Bco Macro
618;0;1;65;1;0;213000;C1;Empleado;0;0;1;14000;11;12;BBVA SA
619;1;1;64;1;1;37700;C2;Informal;0;0;0;0;0;0;0
620;0;1;65;1;0;213000;C1;Empleado;0;0;1;1486;11;12;Bco Galicia
622;1;1;65;1;1;73500;C2;Informal;0;0;0;0;0;0;0
623;1;1;63;1;1;50000;C2;Monotributo B;0;0;1;1000;10;12;Naranja
624;1;1;65;1;0;34300;D1;Informal;0;0;1;38000;10;12;Naranja
625;1;1;65;1;1;34300;D1;Informal;0;0;1;52000;10;12;Naranja
626;0;1;63;1;0;213000;C1;Empleado;0;0;0;0;10;12;0
627;0;1;63;1;1;511100;A;Empleado;0;0;1;69000;11;12;BBVA SA
628;0;1;65;1;1;213000;C1;Empleado;0;0;1;12000;10;12;Naranja
629;1;1;63;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
630;0;1;65;1;1;34300;D1;Informal;0;0;1;21000;11;12;Bco Santander Rio
632;1;1;63;1;0;34300;D1;Informal;0;0;1;20000;10;12;Naranja
633;1;1;65;1;0;34300;C2;Monotributo A;0;0;0;0;9;12;0
634;1;1;64;1;0;137700;D1;Monotributo E;0;0;0;0;1;12;0
635;0;1;63;1;0;258700;B;Autonomo;0;0;1;1000;7;10;Mutual
636;0;1;65;1;0;108100;C2;Autonomo;1;0;1;12000;11;12;Bco Santander Rio
637;1;1;63;1;0;52500;C3;Informal;0;0;1;64000;11;12;Bco Santander Rio
638;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;1;0
639;1;1;64;1;0;52500;C3;Empleado;0;0;1;15000;3;10;Financiera
641;0;1;64;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
642;1;1;65;1;0;108100;C2;Autonomo;0;0;0;0;1;2;0
643;1;1;64;1;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
644;0;1;64;1;0;108100;C2;Autonomo;1;0;1;9000;11;10;Bco Nacion
645;0;1;65;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
647;0;1;65;1;1;144500;C1;Informal;0;0;1;34000;10;12;Naranja
648;0;1;62;1;1;213000;C1;Autonomo;0;0;1;2000;11;12;Bco Santander Rio
649;0;1;64;1;0;89100;C2;Autonomo;1;0;0;0;2;3;0
650;1;1;64;1;0;34300;D1;Informal;0;0;1;27000;11;12;Bco Credicoop
651;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
652;1;1;64;1;0;50000;C2;Monotributo B;0;0;1;48000;11;10;Bco Nacion
653;0;1;63;1;0;34300;D1;Informal;0;0;1;20000;10;12;Naranja
654;1;1;64;1;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
655;1;1;63;1;0;89100;C2;Autonomo;1;0;0;0;4;11;0
657;1;1;64;1;0;108100;C2;Autonomo;0;0;1;73000;11;12;Bco Hipotecario
658;0;1;63;1;0;34300;D1;Informal;0;0;1;59000;10;7;Naranja
660;0;1;65;1;0;213000;C1;Autonomo;0;0;0;0;10;12;0
662;1;1;65;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
663;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
664;0;1;62;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
665;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
666;0;1;64;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
667;0;1;64;1;0;108100;C2;Autonomo;0;0;1;70000;11;12;Bco Nacion
668;1;1;64;1;0;108100;C2;Autonomo;0;0;1;71000;10;12;Naranja
669;0;1;63;1;0;329900;B;Empleado;0;0;1;330000;11;12;Bco Santander Rio
670;0;1;65;1;0;213000;C1;Autonomo;0;0;0;0;0;0;0
671;0;1;65;1;0;34300;D1;Informal;0;0;1;20000;11;12;Bco Macro
672;0;1;63;1;0;89100;C2;Autonomo;0;0;0;0;6;12;0
673;0;1;65;1;0;37700;C3;Informal;0;0;0;0;0;0;0
674;1;1;65;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
675;0;1;63;1;0;213000;C1;Autonomo;0;0;1;8000;11;12;Bco Patagonia
676;0;1;65;1;0;108100;C2;Empleado;0;0;0;0;10;12;0
678;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
679;0;1;65;1;0;63600;C3;Empleado;0;0;0;0;10;9;0
680;0;1;64;1;0;37700;C2;Informal;0;0;0;0;0;0;0
681;1;1;62;1;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
682;0;1;64;1;0;213000;C1;Autonomo;0;1;1;69000;11;12;Bco Macro
683;1;1;63;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
684;0;1;62;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
685;0;1;63;1;0;213000;C1;Autonomo;0;0;1;38895;11;12;Bco Galicia
686;0;1;63;1;0;329900;B;Empleado;0;0;1;265000;11;12;Bco Santander Rio
687;1;1;64;1;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
688;1;1;64;1;0;103000;C2;Monotributo D;0;0;1;196000;11;12;Bco Macro
689;1;1;63;1;0;34300;D1;Informal;0;0;1;35000;8;12;HSBC
690;1;1;62;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
691;0;1;63;1;0;213000;C1;Empleado;0;0;1;131000;10;12;Naranja
692;1;1;63;1;0;213000;C1;Monotributo H;0;0;0;0;0;0;0
695;0;1;63;1;0;213000;C1;Empleado;0;0;1;28000;11;12;Bco Santander Rio
696;0;1;65;1;0;108100;C1;Informal;0;0;0;0;0;0;0
697;0;1;63;1;0;34300;D1;Informal;0;0;1;21000;9;12;Naranja
698;0;1;62;1;0;511100;A;Autonomo;0;0;1;264000;11;12;BBVA SA
699;0;1;64;1;0;108100;C2;Autonomo;0;0;1;8000;10;8;Bco Macro
700;1;1;63;1;0;25900;C2;Monotributo A;0;0;0;0;0;0;0
701;0;1;63;1;0;89100;C2;Autonomo;0;0;0;0;0;0;0
702;1;1;63;1;0;329900;B;Empleado;0;0;1;243000;11;12;Bco Santander Rio
703;0;1;63;1;1;34300;D1;Informal;0;0;1;42000;10;12;Naranja
704;0;1;65;1;0;511100;A;Autonomo;0;0;1;26000;11;12;Bco Santander Rio
705;0;1;64;1;0;108100;C2;Autonomo;0;0;1;66000;11;12;Bco Nacion
706;1;1;63;1;0;108100;C2;Empleado;0;0;1;6000;11;12;Bco Industrial
707;0;1;64;1;0;108100;C2;Autonomo;1;0;1;23000;11;12;Bco Nacion
709;1;1;64;1;0;108100;C2;Autonomo;0;0;1;90000;11;12;Bco Macro
710;1;1;65;1;0;167100;C2;Monotributo F;0;0;1;33000;11;12;Financiera
711;0;1;62;1;0;108100;C2;Empleado;0;0;1;31000;11;12;Bco Macro
712;1;1;64;1;0;108100;C2;Autonomo;0;0;0;0;9;0;0
713;0;1;63;1;0;329900;B;Autonomo;0;0;0;0;0;0;0
714;0;1;62;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
715;0;1;64;1;0;52500;C3;Informal;0;0;0;0;0;0;0
716;0;1;64;1;0;213000;C1;Autonomo;0;0;1;69000;11;12;Bco Macro
717;0;1;62;1;0;108100;C2;Autonomo;0;0;1;19000;11;12;BBVA SA
718;0;1;62;1;0;34300;D1;Informal;0;0;0;0;0;6;0
719;1;1;63;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
720;0;1;62;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
721;0;1;64;1;0;213000;C1;Autonomo;0;0;0;0;0;0;0
722;1;1;64;1;0;329900;B;Autonomo;0;0;1;44000;11;12;Bco Hipotecario
723;0;1;62;1;1;108100;C2;Empleado;0;0;0;0;1;12;0
724;1;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
725;0;1;64;1;1;108100;C2;Empleado;0;0;0;0;0;0;0
726;1;1;62;1;0;167100;C1;Monotributo F;0;0;1;33000;10;12;Naranja
727;0;1;64;1;0;213000;C1;Empleado;0;0;1;60033;11;12;Bco Galicia
728;0;1;64;1;0;213000;C1;Empleado;0;0;1;66000;11;12;HSBC
729;0;1;61;1;0;34300;D1;Autonomo;0;0;1;4000;11;12;Bco Macro
730;1;1;65;1;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
731;0;1;64;1;0;63600;C3;Empleado;0;0;1;41000;10;12;Naranja
732;0;1;63;1;0;213000;C1;Autonomo;0;0;1;11000;11;12;Bco Macro
733;0;1;64;1;1;34300;D1;Informal;0;0;1;7000;11;12;BBVA SA
734;1;1;65;1;1;34300;D1;Informal;0;0;1;11000;11;12;Bco Comafi
736;0;1;64;1;0;213000;C1;Empleado;0;0;1;45000;11;12;Bco Santander Rio
737;0;1;63;1;1;108100;C2;Autonomo;0;0;1;62000;10;11;Bco Macro
738;0;1;62;1;1;108100;C2;Empleado;0;0;1;12000;11;12;Bco Macro
739;0;1;65;1;0;329900;B;Autonomo;0;0;0;0;0;0;0
741;0;1;63;1;0;108100;C2;Empleado;0;0;1;74000;11;12;Bco Santander Rio
742;1;1;64;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
743;1;1;62;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
744;1;1;62;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
745;1;1;65;1;0;50000;C3;Monotributo B;0;0;1;2000;7;12;Financiera
746;0;1;64;1;0;89100;C2;Autonomo;0;0;1;14000;6;12;Naranja
747;0;1;62;1;0;213000;C1;Empleado;0;0;1;21000;10;12;Naranja
749;1;1;63;1;0;50000;C1;Monotributo B;0;0;1;53000;10;12;Naranja
750;1;1;64;1;0;213000;C1;Empleado;0;0;1;49000;11;12;Bco Macro
751;1;1;63;1;0;213000;C1;Autonomo;0;0;1;30000;11;12;Bco Santander Rio
752;0;1;64;1;1;213000;C1;Empleado;0;0;0;0;0;0;0
753;0;1;65;1;0;34300;D1;Informal;0;0;1;28000;10;12;Naranja
754;0;1;63;1;0;89100;C2;Empleado;0;0;1;15000;10;12;Naranja
755;1;1;62;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
756;0;1;64;1;1;89100;C2;Autonomo;0;0;1;51000;6;0;Bco Macro
757;1;1;64;1;0;25900;C2;Monotributo A;0;0;0;0;0;0;0
758;1;1;62;1;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
759;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
760;1;1;62;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
761;1;1;63;1;0;103000;C1;Monotributo E;0;0;0;0;0;0;0
762;0;1;65;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
763;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
764;0;1;64;1;0;329900;B;Autonomo;0;0;0;0;0;0;0
765;0;1;64;1;0;213000;C1;Autonomo;0;0;1;141000;11;12;Bco Santander Rio
766;0;1;62;1;0;108100;C2;Autonomo;0;0;1;1000;10;12;Bco Nacion
767;1;1;62;1;0;213000;C1;Autonomo;0;0;1;81000;11;12;Bco Credicoop
768;0;1;65;1;0;329900;B;Autonomo;0;0;0;0;5;12;0
769;1;1;64;1;0;213000;C1;Empleado;0;0;1;2000;9;12;Naranja
770;0;1;64;1;0;89100;C2;Empleado;0;0;0;0;6;12;0
771;0;1;64;1;0;108100;C2;Autonomo;0;0;1;5000;11;12;Bco Hipotecario
772;0;1;62;1;0;89100;C2;Autonomo;0;0;0;0;0;0;0
773;0;1;62;1;0;108100;C2;Empleado;0;0;1;13000;11;12;Bco Macro
774;1;1;61;1;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
775;0;1;63;1;0;63600;C3;Informal;0;0;0;0;0;0;0
776;1;1;62;1;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
777;1;1;62;1;0;66700;C3;Monotributo C;0;0;1;110000;10;0;Bco Macro
778;0;1;64;1;0;511100;A;Autonomo;0;0;0;0;10;12;0
779;0;1;64;1;0;213000;C1;Autonomo;0;0;0;0;10;12;0
780;1;1;62;1;0;381700;A;Monotributo J;1;0;1;64000;10;12;Naranja
781;0;1;62;1;0;108100;C2;Autonomo;1;0;0;0;3;10;0
782;0;1;63;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
783;0;1;62;1;0;108100;C2;Autonomo;0;0;1;35000;10;12;Naranja
784;1;1;64;1;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
785;0;1;62;1;0;34300;D1;Informal;0;0;1;51000;10;12;Naranja
786;1;1;63;1;0;34300;D1;Informal;0;0;1;37000;10;12;Naranja
787;0;1;63;1;1;213000;C1;Empleado;0;0;1;62000;10;12;Naranja
788;0;1;65;1;1;511100;A;Autonomo;0;0;1;90949;11;12;Bco Galicia
789;0;1;63;1;1;63600;C3;Empleado;0;0;1;22000;10;12;Naranja
790;0;1;64;1;1;34300;D1;Informal;0;0;1;10000;11;12;Bco Santander Rio
791;1;1;62;1;1;66700;C2;Monotributo C;0;0;0;0;6;12;0
792;0;1;63;1;1;213000;C1;Empleado;0;0;1;90000;11;12;Bco Santander Rio
793;1;1;64;1;1;213000;C1;Empleado;0;0;1;75000;11;12;Bco Credicoop
794;1;1;63;1;1;37700;C2;Monotributo B;0;1;0;0;0;0;0
795;1;1;64;1;0;213000;C1;Monotributo H;0;0;0;0;0;0;0
796;1;1;62;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
797;0;1;64;1;0;108100;C2;Empleado;0;0;1;59000;11;12;Bco Santander Rio
798;0;1;62;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
799;1;1;62;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
800;1;1;64;1;0;108100;C2;Autonomo;0;0;1;92000;10;3;Naranja
801;0;1;62;1;0;108100;C2;Autonomo;0;0;1;126000;11;12;Bco Macro
802;0;1;62;1;0;213000;C1;Autonomo;0;0;1;12000;10;12;Naranja
803;0;1;64;1;0;213000;C1;Autonomo;0;0;1;227000;10;12;Bco Nacion
804;0;1;62;1;0;213000;C1;Empleado;0;0;1;24000;10;12;Naranja
805;1;1;63;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
806;1;1;64;1;0;89100;C2;Autonomo;0;0;0;0;2;0;0
807;1;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
808;0;1;63;1;0;213000;C1;Autonomo;1;0;1;176000;11;12;Bco Nacion
809;0;1;65;1;0;108100;C2;Autonomo;0;0;0;0;8;7;0
810;0;1;62;1;0;108100;C2;Autonomo;0;0;0;0;10;11;0
811;1;1;64;1;0;34300;D1;Informal;0;0;1;81000;10;12;Naranja
812;1;1;64;1;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
813;0;1;64;1;1;108100;C2;Autonomo;0;0;1;45485;11;12;Bco Galicia
814;0;1;64;1;0;213000;C1;Autonomo;0;0;1;31000;11;12;Bco Macro
815;0;1;64;1;0;34300;D1;Informal;0;0;1;51000;11;12;Bco Macro
816;0;1;64;1;1;63600;C3;Empleado;0;0;0;0;10;11;0
817;0;1;62;1;0;108100;C2;Empleado;0;0;1;20000;11;12;Bco Macro
818;0;1;64;1;0;108100;C2;Informal;0;0;1;23000;11;12;Nvo Santa Fe
819;1;1;64;1;0;285100;C1;Monotributo H;0;0;0;0;4;0;0
820;0;1;62;1;0;108100;C2;Autonomo;0;0;1;20000;11;12;BBVA SA
821;1;1;62;1;0;63600;C3;Empleado;0;0;0;0;0;1;0
822;0;1;64;1;0;52500;C3;Informal;0;0;0;0;0;0;0
823;0;1;62;1;0;73500;C2;Informal;0;0;0;0;0;0;0
824;0;1;63;1;0;213000;C1;Autonomo;1;0;0;0;0;1;0
825;0;1;64;1;0;89100;C2;Empleado;0;0;1;29000;9;12;Naranja
826;0;1;63;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
827;1;1;62;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
828;1;1;62;1;0;213000;C1;Autonomo;0;0;1;5000;11;12;Mutual
829;1;1;62;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
830;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
831;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
832;0;1;62;1;0;511100;A;Autonomo;0;0;1;312000;11;7;Bco Macro
833;0;1;64;1;0;108100;C2;Empleado;0;0;1;10000;11;12;Bco Macro
834;1;1;62;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
835;1;1;62;1;0;108100;C2;Autonomo;0;0;1;103000;11;12;Bco Nacion
836;0;1;62;1;0;63600;C3;Empleado;0;0;1;7000;11;12;Bco Comafi
837;0;1;62;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
838;0;1;63;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
839;1;1;64;1;0;50000;C3;Monotributo B;0;0;1;10000;11;12;Bco Coinag SA
840;0;1;62;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
841;1;1;62;1;0;329900;B;Empleado;0;0;1;309000;11;12;Bco Macro
842;1;1;64;1;0;66700;C3;Monotributo C;0;0;1;2000;4;2;Financiera
843;1;1;62;1;0;89100;C2;Empleado;0;0;1;9000;10;12;Naranja
844;1;1;65;1;1;50000;C2;Monotributo C;0;0;0;0;0;0;0
845;1;1;61;1;0;108100;C2;Empleado;0;0;1;204000;10;12;Naranja
846;1;1;62;1;0;89100;C2;Autonomo;0;0;0;0;1;0;0
847;0;1;64;1;0;175400;B;Informal;0;0;1;177000;11;12;BBVA SA
848;0;1;64;1;0;89100;C2;Empleado;0;0;1;6000;7;11;Naranja
849;1;1;62;1;0;34300;D1;Informal;0;0;1;4000;9;12;Naranja
850;0;1;62;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
851;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;5;0
852;0;1;64;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
853;1;1;64;1;0;213000;C1;Empleado;0;0;1;12000;10;12;Naranja
854;0;1;62;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
855;1;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;9;0
857;1;1;64;1;0;34300;D1;Empleado;0;0;0;0;0;0;0
858;1;1;62;1;0;103000;C2;Monotributo D;0;0;1;244000;11;12;Bco Santander Rio
859;0;1;64;1;0;89100;C2;Informal;0;0;0;0;0;0;0
860;0;1;62;1;0;381700;A;Autonomo;0;0;0;0;0;0;0
861;1;1;62;1;0;108100;C2;Autonomo;0;0;1;26000;11;5;Retail
862;0;1;64;1;0;108100;C2;Autonomo;0;1;1;52000;10;12;Naranja
863;1;1;64;1;0;50000;C3;Monotributo B;0;0;1;36000;11;12;Retail
864;0;1;64;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
865;0;1;64;1;0;108100;C2;Empleado;0;0;1;56000;11;12;Bco Santander Rio
866;1;1;62;1;0;77100;C3;Monotributo D;0;0;0;0;0;0;0
867;0;1;64;1;0;34300;D1;Informal;0;0;1;48000;11;12;Bco Macro
868;0;1;62;1;0;108100;C2;Autonomo;0;0;1;47000;10;11;Naranja
869;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
870;1;1;63;1;0;34300;D1;Informal;0;0;0;0;4;12;0
871;0;1;62;1;1;213000;C1;Empleado;0;0;0;0;10;12;0
872;0;1;64;1;0;108100;C2;Empleado;0;0;1;20000;11;12;Bco Nacion
873;0;1;62;1;0;34300;D1;Empleado;0;1;1;14000;4;5;Bco Macro
874;0;1;64;1;0;511100;A;Autonomo;0;0;1;225000;11;12;Bco Macro
875;1;1;62;1;0;137700;C2;Monotributo E;0;0;1;4000;11;12;Bco Santander Rio
876;0;1;64;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
877;0;1;62;1;0;108100;C2;Autonomo;1;0;1;165000;11;12;BBVA SA
878;0;1;64;1;0;213000;C1;Autonomo;1;0;1;40098;11;10;Bco Galicia
879;0;1;64;1;1;34300;D1;Informal;0;0;1;16000;11;12;Bco Santander Rio
880;1;1;62;1;1;66700;C2;Monotributo C;0;0;1;14000;10;12;Naranja
